customer,email,purchase_amt,revenue,number_of_orders,number_of_orders2,recency_days
11486,0,36,16.95,1,1,590
11487,1,0,349.9,13,169,234
11488,0,0,231.55,15,225,304
11489,0,0,403.7,10,100,484
11490,0,0,105.5,5,25,28
11491,0,0,69,1,1,728
11492,0,82.45,69,1,1,24
11493,0,0,119,1,1,307
11494,1,0,475,16,256,15
11495,1,0,264.5,7,49,24
11496,0,19,511.45,24,576,8
11497,0,0,82.8,4,16,632
11498,1,0,485,12,144,17
11499,0,0,148,4,16,1
11500,1,0,236.5,5,25,23
11501,0,0,0,2,4,383
11502,0,0,98,1,1,609
11503,0,0,359,13,169,410
11504,1,0,919.5,20,400,205
11505,1,0,211,4,16,16
11506,1,37.95,324.05,14,196,15
11507,1,0,466,12,144,15
11508,0,49.5,673.2,17,289,37
11509,0,0,29,1,1,714
11510,0,0,44,2,4,696
11511,1,0,65,3,9,23
11512,0,0,79,2,4,16
11513,1,0,140.5,5,25,382
11514,0,0,187,7,49,304
11515,1,0,246.25,9,81,84
11516,1,0,48,2,4,392
11517,1,0,381,5,25,82
11518,0,0,10.95,1,1,137
11519,0,0,544,6,36,26
11520,0,64.5,0,1,1,8
11521,0,0,109,1,1,423
11522,0,0,139,1,1,27
11523,0,0,187.5,3,9,24
11524,1,0,44,2,4,89
11525,0,0,49,1,1,157
11526,0,0,59,1,1,44
11527,0,0,311,10,100,23
11528,0,0,108,5,25,145
11529,1,0,59,1,1,22
11530,0,0,109,1,1,482
11531,0,0,270,7,49,384
11532,0,0,49.5,1,1,101
11533,0,138,75,1,1,504
11534,0,0,75.5,3,9,395
11535,0,0,173.95,2,4,332
11536,0,88,301.95,5,25,224
11537,0,0,36,1,1,98
11538,0,44,30,1,1,476
11539,1,0,75,1,1,420
11540,0,0,118.5,6,36,526
11541,0,104.95,39,1,1,387
11542,0,0,168,4,16,40
11543,0,0,29.5,1,1,400
11544,0,0,44.95,2,4,545
11545,0,0,10,1,1,488
11546,0,0,279,2,4,134
11547,0,18,65,2,4,718
11548,0,0,39.5,2,4,530
11549,0,0,56,1,1,391
11550,0,0,140.5,3,9,50
11551,0,0,39,1,1,702
11552,1,0,16.95,1,1,588
11553,1,0,26,1,1,173
11554,0,0,31.5,1,1,92
11555,1,0,861.5,24,576,25
11556,0,0,133.5,4,16,655
11557,0,0,69,1,1,709
11558,0,0,228.25,20,400,180
11559,1,0,100.25,11,121,387
11560,0,64,145,3,9,261
11561,0,0,236,6,36,5
11562,1,44,98,2,4,522
11563,1,0,306,4,16,401
11564,0,0,29.5,1,1,16
11565,1,0,146,5,25,16
11566,1,0,78,2,4,384
11567,1,0,347.9,7,49,172
11568,1,0,84,3,9,42
11569,0,0,69,2,4,136
11570,0,0,19,1,1,393
11571,1,0,50,2,4,48
11572,0,0,85,2,4,156
11573,0,0,39.95,1,1,729
11574,0,0,22.7,2,4,322
11575,0,0,79,4,16,519
11576,0,0,99.9,5,25,136
11577,0,0,44,1,1,392
11578,1,40,442,16,256,112
11579,0,0,69.9,2,4,701
11580,0,0,29.5,1,1,501
11581,1,0,51,1,1,468
11582,1,0,186,6,36,22
11583,1,855.65,447.75,10,100,147
11584,1,43,99,1,1,378
11585,0,59,568.2,14,196,2
11586,0,0,114.7,6,36,371
11587,1,0,34,1,1,233
11588,0,0,59.95,1,1,503
11589,1,15,158,4,16,25
11590,0,44,168,6,36,61
11591,0,0,475.85,14,196,9
11592,0,0,93,2,4,407
11593,0,0,84.5,2,4,392
11594,0,0,283.9,6,36,15
11595,1,0,117,3,9,379
11596,1,98,386.5,14,196,195
11597,1,0,59,2,4,44
11598,0,0,158.5,7,49,140
11599,0,0,70.95,2,4,170
11600,1,0,26.95,1,1,526
11601,1,0,1165.4,14,196,141
11602,0,0,89,1,1,52
11603,0,0,195.4,9,81,129
11604,0,0,476,19,361,233
11605,1,0,259.5,6,36,171
11606,1,179.8,362.3,12,144,16
11607,0,0,59,1,1,515
11608,0,118,114,4,16,151
11609,0,0,38,1,1,666
11610,0,0,19,1,1,360
11611,0,0,39.9,2,4,518
11612,0,69,39.5,2,4,128
11613,0,0,119.5,3,9,18
11614,1,0,76,4,16,221
11615,0,0,159,2,4,718
11616,0,0,128.5,2,4,395
11617,0,0,50,1,1,492
11618,0,0,112,2,4,366
11619,1,0,444.5,7,49,410
11620,1,0,19.5,1,1,46
11621,0,85,217,8,64,145
11622,1,0,83.75,6,36,393
11623,0,0,39,1,1,23
11624,0,0,251,7,49,105
11625,1,0,388.5,14,196,52
11626,1,0,45,2,4,333
11627,0,0,24,1,1,14
11628,0,0,484.5,11,121,419
11629,1,0,779.5,13,169,29
11630,0,78,124,4,16,10
11631,1,0,63.5,2,4,62
11632,0,0,107.95,3,9,704
11633,0,0,36,1,1,207
11634,0,0,453,15,225,15
11635,1,0,484.5,17,289,23
11636,1,0,281,7,49,88
11637,0,0,657.5,10,100,172
11638,1,0,168,3,9,162
11639,0,0,458.8,12,144,429
11640,0,0,70,5,25,19
11641,1,80,457.5,16,256,11
11642,1,0,148.65,10,100,358
11643,0,87,1094.15,37,1369,12
11644,1,0,29,1,1,443
11645,0,229.5,118,2,4,25
11646,0,0,75,1,1,668
11647,0,93,168.5,5,25,20
11648,0,0,34,1,1,235
11649,0,0,478.95,11,121,13
11650,0,0,29.5,1,1,116
11651,0,0,49,1,1,135
11652,0,0,79,4,16,151
11653,0,0,105,2,4,496
11654,0,0,75.5,4,16,515
11655,0,0,125,2,4,127
11656,0,0,73.5,4,16,490
11657,1,0,605,11,121,236
11658,0,0,39,1,1,394
11659,0,0,48,2,4,661
11660,0,0,49,1,1,125
11661,0,0,130.95,4,16,280
11662,0,0,91.95,2,4,141
11663,0,0,158,8,64,485
11664,0,0,79,1,1,114
11665,1,0,360.05,11,121,687
11666,0,0,36,1,1,415
11667,1,0,107.95,2,4,354
11668,1,0,272,12,144,53
11669,0,0,60,3,9,504
11670,0,0,38,3,9,518
11671,1,0,49,1,1,37
11672,0,0,276,10,100,66
11673,1,59,164,3,9,92
11674,1,0,20,1,1,100
11675,1,0,299,1,1,677
11676,0,0,79,4,16,493
11677,0,0,0,1,1,16
11678,0,59,107.94,4,16,343
11679,0,0,39.5,1,1,282
11680,1,0,63,2,4,33
11681,1,0,539,12,144,378
11682,0,0,416.5,12,144,39
11683,1,0,619.95,12,144,281
11684,0,0,127.5,3,9,7
11685,0,0,367,3,9,411
11686,0,0,39.5,1,1,624
11687,0,252.5,32.9,2,4,4
11688,0,0,96,3,9,513
11689,0,69,418.5,13,169,32
11690,1,0,453.4,12,144,384
11691,1,0,105.45,6,36,387
11692,0,0,97.7,3,9,228
11693,0,0,136.5,3,9,441
11694,1,0,97,2,4,95
11695,0,0,39.5,2,4,529
11696,1,0,246.85,10,100,365
11697,1,0,277.95,5,25,368
11698,1,0,89,3,9,144
11699,1,29.5,147.95,6,36,25
11700,0,0,19.95,1,1,167
11701,0,0,459.95,11,121,87
11702,0,0,49,1,1,24
11703,0,0,181.5,6,36,232
11704,0,0,39,1,1,32
11705,1,0,138,2,4,169
11706,0,0,277,8,64,293
11707,0,0,39.95,1,1,282
11708,0,48.5,231.5,7,49,11
11709,0,0,55,1,1,24
11710,0,0,142.95,3,9,669
11711,1,0,38,2,4,397
11712,1,0,304.35,12,144,10
11713,0,0,481,5,25,411
11714,0,0,78,2,4,449
11715,0,0,32,1,1,564
11716,0,0,36,1,1,454
11717,1,0,49,1,1,83
11718,0,101.95,1176.75,50,2500,11
11719,1,0,84.8,4,16,41
11720,1,0,59,2,4,429
11721,1,0,258.6,13,169,120
11722,0,0,146,4,16,362
11723,1,0,185.75,8,64,83
11724,1,0,257,6,36,141
11725,0,0,103,2,4,146
11726,0,0,19.95,1,1,553
11727,0,0,20,1,1,384
11728,0,0,117,3,9,28
11729,0,0,164,6,36,393
11730,1,0,59,2,4,27
11731,1,0,375,9,81,312
11732,0,0,99,1,1,23
11733,0,0,49,2,4,131
11734,1,0,222,3,9,29
11735,1,0,64,2,4,721
11736,0,0,26.5,2,4,515
11737,1,0,208,6,36,13
11738,0,0,148,2,4,549
11739,0,0,118,2,4,24
11740,0,0,29,1,1,539
11741,1,0,609.8,22,484,94
11742,1,0,17,1,1,438
11743,1,0,398.65,11,121,22
11744,0,29.5,29,1,1,391
11745,0,0,117,3,9,199
11746,0,0,49,1,1,480
11747,1,0,320.8,11,121,326
11748,0,0,88,5,25,11
11749,0,0,171.95,6,36,439
11750,1,0,34,2,4,291
11751,1,0,48,2,4,99
11752,1,0,179,1,1,33
11753,1,0,30,1,1,401
11754,0,0,39.5,2,4,508
11755,0,0,22.95,1,1,81
11756,0,0,293.5,10,100,14
11757,1,0,368,8,64,5
11758,0,0,63.5,2,4,14
11759,0,0,39.5,2,4,145
11760,0,0,29.5,1,1,414
11761,0,79,114,3,9,315
11762,0,0,44,2,4,85
11763,0,0,39.5,2,4,104
11764,0,0,39.5,2,4,512
11765,1,260,570.5,12,144,9
11766,0,0,249,4,16,30
11767,0,203.5,360,10,100,236
11768,0,0,126,5,25,67
11769,0,0,208,5,25,235
11770,0,0,197.1,15,225,180
11771,0,0,113,2,4,392
11772,0,50,103.9,3,9,2
11773,0,0,39.9,2,4,533
11774,0,0,39.5,2,4,140
11775,0,0,36,1,1,70
11776,1,0,306,4,16,46
11777,1,88,170,6,36,117
11778,0,0,638.9,10,100,4
11779,0,0,163.9,3,9,643
11780,0,0,197.5,6,36,355
11781,0,0,357,10,100,98
11782,1,0,129,3,9,389
11783,0,69,39.5,2,4,493
11784,1,0,42.5,2,4,31
11785,1,0,24,1,1,375
11786,0,0,156.5,3,9,25
11787,0,0,89.8,4,16,626
11788,0,0,71.95,2,4,596
11789,0,0,251,4,16,383
11790,0,0,129,1,1,209
11791,0,0,129,4,16,25
11792,0,0,0,1,1,11
11793,1,78,978.95,29,841,18
11794,0,0,283.5,8,64,29
11795,1,0,107,3,9,383
11796,0,39.5,39,1,1,45
11797,1,0,508.5,13,169,22
11798,1,89.8,246.9,5,25,141
11799,1,0,34,2,4,27
11800,1,0,109.5,4,16,119
11801,0,0,16,1,1,175
11802,1,0,79,4,16,152
11803,1,0,346.4,12,144,34
11804,0,0,44,1,1,387
11805,0,0,39.5,2,4,530
11806,1,0,69,2,4,28
11807,0,0,196,5,25,53
11808,0,0,61,2,4,542
11809,0,0,116.75,5,25,538
11810,1,0,219,3,9,125
11811,0,0,375.5,9,81,1
11812,0,0,71,3,9,682
11813,1,0,133.5,4,16,443
11814,0,0,29.5,1,1,20
11815,0,0,88,3,9,23
11816,0,0,66,2,4,173
11817,0,0,64,2,4,505
11818,0,0,128,2,4,435
11819,1,0,152,5,25,266
11820,0,46,39,1,1,684
11821,1,25,82.75,5,25,189
11822,1,0,498,10,100,349
11823,0,0,107,3,9,388
11824,1,0,127,3,9,139
11825,0,0,20,1,1,23
11826,0,0,1065.25,34,1156,5
11827,1,0,309.5,10,100,461
11828,0,0,183.49,10,100,214
11829,0,98.5,314,16,256,239
11830,1,0,178.5,6,36,25
11831,0,0,176,7,49,103
11832,0,0,87,3,9,265
11833,0,0,124.75,5,25,76
11834,0,8,90,6,36,16
11835,1,0,75.5,4,16,506
11836,0,0,34,2,4,404
11837,0,0,88,3,9,102
11838,0,0,125.5,2,4,251
11839,0,0,49,3,9,141
11840,0,0,185,3,9,212
11841,1,0,216.5,7,49,39
11842,0,259,37,1,1,50
11843,0,39.5,430,15,225,138
11844,0,0,59,1,1,101
11845,1,166.5,292.5,5,25,90
11846,0,14.95,407.5,8,64,417
11847,1,0,236,12,144,69
11848,0,0,114.9,5,25,163
11849,0,0,157,4,16,378
11850,0,0,70,3,9,388
11851,1,0,90,3,9,638
11852,0,0,52,1,1,15
11853,0,0,99,1,1,54
11854,0,0,39.5,2,4,511
11855,1,48.5,527,13,169,334
11856,1,0,318.5,9,81,3
11857,1,0,29.5,1,1,384
11858,0,0,497.45,19,361,192
11859,0,0,0,1,1,17
11860,1,0,62.85,3,9,595
11861,1,0,295,7,49,222
11862,1,0,287.5,3,9,362
11863,1,155.85,989.85,27,729,70
11864,0,0,64,1,1,8
11865,0,0,59,1,1,50
11866,0,0,105,3,9,563
11867,0,0,49.5,3,9,149
11868,0,0,143,4,16,355
11869,0,0,20,1,1,246
11870,1,0,49.5,2,4,61
11871,0,0,45,1,1,478
11872,0,0,39,1,1,29
11873,1,0,565.5,16,256,15
11874,0,0,99,3,9,85
11875,0,0,89,4,16,390
11876,0,0,152.5,3,9,10
11877,1,74.45,582.85,13,169,214
11878,1,0,309.5,9,81,437
11879,1,0,64.9,2,4,139
11880,0,0,79,4,16,506
11881,1,0,88.95,2,4,476
11882,0,29.5,147.5,5,25,43
11883,0,0,39.5,1,1,720
11884,0,0,79,4,16,139
11885,0,0,85,1,1,531
11886,0,69,1518.9,32,1024,32
11887,0,0,40,2,4,590
11888,0,0,49,1,1,75
11889,1,0,192.95,6,36,21
11890,0,0,203,2,4,75
11891,0,0,175,3,9,428
11892,0,0,210.5,6,36,20
11893,0,0,99,1,1,700
11894,0,0,0,1,1,29
11895,1,0,212.5,4,16,22
11896,0,0,64,3,9,530
11897,1,50.5,879.25,36,1296,4
11898,0,0,315.5,4,16,334
11899,0,0,44,1,1,376
11900,0,0,49,1,1,388
11901,0,0,525.5,14,196,87
11902,0,0,160.2,12,144,147
11903,0,0,173.95,3,9,337
11904,0,129,176,4,16,19
11905,1,0,49.5,3,9,160
11906,1,0,184.85,6,36,345
11907,0,64.5,365.95,12,144,117
11908,1,0,248.75,7,49,383
11909,0,0,54,3,9,534
11910,0,0,29,1,1,21
11911,1,160.8,610,16,256,38
11912,0,0,133.85,5,25,166
11913,0,0,118,2,4,463
11914,1,77,496,9,81,212
11915,1,0,496.45,12,144,23
11916,1,0,503.35,16,256,13
11917,0,0,130,3,9,350
11918,0,0,64.5,1,1,65
11919,0,134,174,6,36,18
11920,1,14.95,185.35,6,36,11
11921,0,0,198,3,9,57
11922,1,0,98.9,4,16,104
11923,0,0,307,10,100,237
11924,0,0,59,1,1,243
11925,1,0,206,6,36,81
11926,1,29.5,106,3,9,2
11927,1,165.85,149.95,3,9,170
11928,0,0,39.5,2,4,497
11929,0,0,29.5,1,1,34
11930,0,0,40,1,1,422
11931,0,0,110,2,4,382
11932,0,0,79,1,1,457
11933,0,0,59,2,4,138
11934,0,0,88.5,3,9,422
11935,0,0,259,8,64,16
11936,0,0,39,1,1,27
11937,0,0,89,5,25,140
11938,1,0,97,3,9,39
11939,0,0,29.5,1,1,624
11940,0,0,52,1,1,31
11941,0,0,108.5,3,9,41
11942,0,0,97,4,16,10
11943,0,0,124,2,4,80
11944,1,0,147,3,9,682
11945,0,0,318,11,121,19
11946,0,0,191.95,6,36,16
11947,0,0,44,1,1,379
11948,0,0,172.9,5,25,433
11949,0,0,24.95,1,1,648
11950,0,0,328.85,11,121,124
11951,0,0,39,1,1,430
11952,1,0,279,4,16,67
11953,1,51.9,255.45,9,81,4
11954,0,0,88,2,4,408
11955,0,0,179,6,36,29
11956,1,0,600.7,22,484,291
11957,0,0,20,2,4,508
11958,0,0,105,5,25,494
11959,0,0,128.5,7,49,514
11960,0,0,40,1,1,535
11961,0,0,29,1,1,383
11962,0,0,78,3,9,633
11963,0,0,220,7,49,302
11964,1,26,290.3,10,100,412
11965,0,0,78,2,4,585
11966,1,0,308.5,9,81,15
11967,0,0,36,1,1,417
11968,0,0,49,1,1,386
11969,0,58,39,1,1,71
11970,0,0,209.85,9,81,14
11971,0,0,150,5,25,60
11972,0,0,39.5,2,4,512
11973,0,32,69,1,1,463
11974,0,0,197,4,16,139
11975,0,0,40,1,1,413
11976,1,0,173.5,6,36,219
11977,0,0,281.9,7,49,36
11978,0,211.5,388.4,12,144,29
11979,1,58,235,5,25,67
11980,0,0,197,3,9,69
11981,0,0,27.95,4,16,124
11982,1,0,79,2,4,32
11983,0,49.5,93.5,2,4,419
11984,0,0,194,4,16,499
11985,1,0,154,3,9,144
11986,1,367.75,531.88,16,256,19
11987,0,0,51,1,1,32
11988,0,0,69,1,1,412
11989,0,0,148,4,16,558
11990,0,45,135.5,4,16,15
11991,0,0,304.5,5,25,327
11992,0,0,56,1,1,585
11993,1,0,312.5,7,49,670
11994,0,0,47.5,1,1,23
11995,0,0,29.5,1,1,23
11996,1,0,112,3,9,248
11997,0,0,123.5,2,4,672
11998,0,0,164.95,4,16,16
11999,1,0,415.5,8,64,73
12000,0,0,9.95,1,1,116
12001,0,0,136,4,16,22
12002,0,0,66,2,4,387
12003,0,0,79,3,9,26
12004,0,0,20.85,2,4,151
12005,0,0,128.9,4,16,27
12006,1,0,101.5,2,4,137
12007,0,0,275,7,49,60
12008,0,29,133,6,36,30
12009,1,0,297.5,4,16,26
12010,1,0,125,5,25,45
12011,1,79,437.5,11,121,26
12012,0,0,111,3,9,24
12013,0,0,199,1,1,706
12014,0,0,39.5,2,4,429
12015,0,0,219,4,16,49
12016,1,0,291,7,49,45
12017,1,0,646.5,10,100,41
12018,0,0,24,1,1,603
12019,0,0,568.95,7,49,161
12020,0,0,171,5,25,29
12021,1,0,239.5,9,81,39
12022,0,0,78,2,4,388
12023,0,118.5,60,2,4,154
12024,0,0,95,1,1,409
12025,1,0,27.5,1,1,57
12026,0,0,625.8,17,289,80
12027,0,0,378.5,11,121,265
12028,1,0,79,4,16,152
12029,0,0,55,1,1,15
12030,0,89,113,2,4,417
12031,0,0,51,3,9,415
12032,0,87,98.5,2,4,24
12033,0,0,247.5,5,25,404
12034,1,0,168.4,7,49,17
12035,0,0,66,1,1,674
12036,0,0,0,1,1,139
12037,0,0,59,1,1,694
12038,0,0,219.5,6,36,97
12039,1,0,79,6,36,128
12040,1,0,132.5,4,16,345
12041,0,0,42,1,1,512
12042,0,0,167.5,4,16,24
12043,0,0,258,6,36,312
12044,0,0,69,3,9,26
12045,0,0,39,1,1,17
12046,0,0,152.5,3,9,71
12047,0,0,168,6,36,26
12048,0,0,15,2,4,132
12049,1,0,89,1,1,575
12050,0,0,178.8,9,81,18
12051,1,0,712.95,12,144,18
12052,0,0,220,11,121,17
12053,0,0,99,1,1,82
12054,0,0,813.15,19,361,469
12055,1,0,119.5,6,36,97
12056,0,0,59,2,4,397
12057,0,0,214,6,36,66
12058,1,29.95,508,19,361,4
12059,0,73,284,5,25,30
12060,0,69,202,7,49,243
12061,0,0,208,2,4,28
12062,1,0,107.5,3,9,14
12063,0,0,68,2,4,630
12064,1,0,19.5,2,4,258
12065,0,0,231.5,5,25,59
12066,0,129.5,70,2,4,432
12067,0,0,89,4,16,75
12068,0,0,73.5,3,9,115
12069,1,0,192.5,6,36,392
12070,1,0,820,14,196,164
12071,0,0,156,6,36,22
12072,0,0,359,11,121,71
12073,1,0,88.5,3,9,49
12074,1,0,214,6,36,464
12075,0,0,164,5,25,104
12076,0,0,97,2,4,78
12077,0,51.95,127,3,9,162
12078,0,0,291,6,36,345
12079,0,0,177,4,16,55
12080,1,0,1294.5,35,1225,26
12081,0,0,95,3,9,73
12082,1,59,327,9,81,64
12083,0,51.95,58.5,2,4,393
12084,0,0,55,1,1,367
12085,0,0,122.95,5,25,480
12086,0,104,1508.95,36,1296,11
12087,1,49,1201.24,35,1225,9
12088,0,0,0,8,64,9
12089,0,0,306.65,14,196,18
12090,1,0,0,1,1,248
12091,0,0,136,4,16,19
12092,0,0,89.9,2,4,368
12093,1,0,191,5,25,67
12094,0,0,245,5,25,301
12095,1,69,1025.5,21,441,17
12096,1,0,333.95,10,100,170
12097,1,0,25,1,1,629
12098,0,0,72,2,4,274
12099,1,108.5,931.5,25,625,9
12100,0,0,115,2,4,47
12101,1,0,407.7,12,144,94
12102,0,0,243,7,49,377
12103,1,0,1007.95,24,576,165
12104,0,0,158,2,4,376
12105,0,0,69,1,1,162
12106,0,0,109,1,1,387
12107,0,0,127,3,9,630
12108,0,224,109,1,1,432
12109,0,0,97,3,9,149
12110,1,0,29,1,1,517
12111,0,0,24,1,1,392
12112,0,0,86,3,9,14
12113,0,0,36,1,1,22
12114,0,0,298.05,19,361,7
12115,1,119.5,416.95,10,100,547
12116,0,0,0,2,4,26
12117,0,0,178,2,4,17
12118,0,0,272.85,6,36,17
12119,1,0,114,2,4,333
12120,0,0,56,3,9,377
12121,0,0,22.5,1,1,520
12122,0,0,302.5,4,16,17
12123,0,0,207,2,4,13
12124,1,0,444.45,13,169,35
12125,1,0,108,5,25,106
12126,0,0,29,1,1,24
12127,0,0,25,1,1,683
12128,0,0,42.5,1,1,146
12129,0,0,30,1,1,547
12130,1,0,494,6,36,54
12131,1,0,65,1,1,457
12132,0,0,196,8,64,375
12133,1,0,1484.75,38,1444,18
12134,0,0,138,2,4,25
12135,0,0,19.95,1,1,707
12136,0,0,39.5,2,4,141
12137,0,0,22,1,1,392
12138,0,0,0,1,1,604
12139,0,0,118,1,1,303
12140,0,0,576.4,15,225,9
12141,0,0,0,1,1,474
12142,1,0,111,6,36,46
12143,1,0,134,2,4,33
12144,0,82.95,411.7,15,225,13
12145,0,69,207,5,25,140
12146,0,49.5,143.5,3,9,25
12147,1,0,88,2,4,128
12148,0,25,49,1,1,357
12149,1,39.5,188.95,8,64,145
12150,1,0,431.5,17,289,24
12151,1,67.5,199.15,10,100,265
12152,0,0,154,2,4,274
12153,0,0,39.5,1,1,343
12154,0,0,98,3,9,14
12155,0,0,135.5,4,16,61
12156,0,0,35,3,9,13
12157,1,59.45,699.35,15,225,28
12158,1,0,250.95,10,100,109
12159,0,0,64,3,9,289
12160,1,0,499.4,15,225,71
12161,0,0,61.5,2,4,416
12162,1,0,367.8,11,121,222
12163,0,0,25,1,1,700
12164,0,0,69,1,1,60
12165,0,0,244,6,36,16
12166,0,73.45,152.5,4,16,47
12167,0,0,95.95,3,9,577
12168,1,0,280,6,36,23
12169,0,23,103.5,3,9,577
12170,0,0,125,1,1,299
12171,0,0,504,15,225,61
12172,0,0,140.45,5,25,28
12173,0,0,69,1,1,9
12174,1,179.15,730,18,324,160
12175,0,0,420.5,7,49,369
12176,0,0,19.5,1,1,34
12177,1,213,1331,33,1089,31
12178,0,0,89,1,1,468
12179,0,0,76,2,4,485
12180,1,0,132,4,16,77
12181,1,0,277.45,12,144,57
12182,1,0,79,1,1,707
12183,1,0,99,2,4,725
12184,1,0,323.75,8,64,44
12185,1,0,36,1,1,383
12186,1,379,712.9,21,441,4
12187,0,0,35,1,1,446
12188,0,0,849,20,400,227
12189,1,123.5,117,3,9,20
12190,1,0,80,8,64,45
12191,0,0,64.9,3,9,167
12192,1,0,1094.9,32,1024,17
12193,1,0,509,7,49,302
12194,0,0,268,9,81,88
12195,1,238,459,13,169,1
12196,0,0,25,1,1,698
12197,0,118,624.95,7,49,375
12198,0,0,195,5,25,457
12199,0,0,118,6,36,225
12200,0,0,168.5,6,36,519
12201,0,0,65,3,9,90
12202,1,0,364.5,10,100,21
12203,0,0,202,5,25,385
12204,0,0,1144,13,169,10
12205,1,0,416,10,100,166
12206,0,108,337.45,9,81,14
12207,1,0,374,12,144,572
12208,0,0,581.45,14,196,16
12209,0,0,59,1,1,449
12210,1,0,129.5,5,25,42
12211,0,0,96,4,16,688
12212,0,0,29.5,1,1,696
12213,0,0,78,3,9,29
12214,1,0,166.95,4,16,113
12215,0,0,250,11,121,415
12216,0,0,39.5,2,4,466
12217,0,0,94,3,9,160
12218,1,131,64,2,4,269
12219,1,0,311,4,16,26
12220,1,0,124,2,4,226
12221,1,0,78.5,2,4,15
12222,0,0,808.4,20,400,5
12223,0,0,38,2,4,391
12224,0,0,214.5,5,25,394
12225,1,0,429.5,15,225,81
12226,1,0,211.85,7,49,49
12227,0,0,49,1,1,727
12228,0,0,438.5,9,81,406
12229,0,0,0,4,16,36
12230,0,0,39.5,2,4,120
12231,1,64.5,101.85,4,16,592
12232,1,0,321,6,36,69
12233,1,0,147.95,3,9,192
12234,1,114,59,1,1,352
12235,1,0,18.95,1,1,489
12236,0,0,74,3,9,181
12237,0,0,14.5,2,4,496
12238,1,0,56,4,16,34
12239,1,0,0,1,1,456
12240,1,0,176.5,4,16,13
12241,1,0,481,15,225,678
12242,1,0,537,8,64,39
12243,1,0,129,1,1,23
12244,0,0,98,2,4,490
12245,0,0,64.95,1,1,183
12246,0,0,49,1,1,114
12247,1,49.5,99,2,4,282
12248,0,0,277,7,49,126
12249,0,0,128,3,9,383
12250,1,0,364,5,25,226
12251,1,0,273.5,10,100,68
12252,1,19.5,88,3,9,54
12253,1,0,321.9,9,81,30
12254,1,0,138.5,2,4,32
12255,1,0,137,2,4,535
12256,0,0,138,2,4,386
12257,0,0,34,6,36,16
12258,1,322,3779.4,105,11025,3
12259,1,0,49.5,1,1,420
12260,1,73,250.2,11,121,21
12261,1,0,413,7,49,20
12262,0,0,151,4,16,376
12263,0,0,182,5,25,24
12264,1,145.95,400.9,15,225,8
12265,0,0,0,1,1,376
12266,0,0,110.9,4,16,16
12267,1,0,175.5,5,25,22
12268,1,14.5,470.95,10,100,29
12269,0,0,44,1,1,337
12270,0,0,59,1,1,15
12271,1,0,202,3,9,391
12272,1,0,39,1,1,150
12273,0,0,103.9,7,49,105
12274,0,0,44.95,1,1,670
12275,1,0,165,4,16,4
12276,1,0,197,5,25,119
12277,0,0,31.5,2,4,397
12278,0,0,98.5,2,4,378
12279,0,0,66,3,9,539
12280,1,0,144,2,4,435
12281,0,0,0,1,1,381
12282,1,0,59,1,1,478
12283,1,0,280,5,25,16
12284,0,0,46.95,1,1,333
12285,1,0,202.5,3,9,333
12286,1,0,371.5,10,100,16
12287,0,0,155,5,25,475
12288,1,19.5,171.95,3,9,92
12289,1,96.99,123,4,16,388
12290,1,0,206.5,5,25,129
12291,1,34.95,221.5,5,25,444
12292,0,0,29.5,1,1,24
12293,0,0,72,2,4,224
12294,1,0,139,3,9,350
12295,0,0,44,1,1,405
12296,1,0,210,3,9,334
12297,1,0,275,6,36,22
12298,1,46,399.5,13,169,71
12299,0,0,368,9,81,23
12300,1,19.5,226.5,5,25,71
12301,1,0,56,1,1,147
12302,0,0,314.15,10,100,21
12303,1,0,393,7,49,20
12304,0,0,43.99,2,4,505
12305,1,0,177.5,5,25,250
12306,0,0,129,1,1,391
12307,1,0,325,7,49,30
12308,0,0,37,2,4,503
12309,1,0,333,3,9,122
12310,1,0,69,1,1,436
12311,1,0,89,1,1,74
12312,0,160,69,1,1,16
12313,0,0,275.5,7,49,15
12314,0,0,70,2,4,501
12315,0,0,49,1,1,22
12316,0,0,35,1,1,306
12317,1,0,93.5,2,4,17
12318,1,0,87,2,4,382
12319,0,0,427,5,25,1
12320,1,0,93.5,2,4,58
12321,1,0,63,1,1,358
12322,0,0,510.24,14,196,20
12323,1,0,435.95,9,81,316
12324,0,0,30.1,6,36,219
12325,1,0,236,7,49,28
12326,0,0,146,3,9,21
12327,1,0,295.5,14,196,154
12328,1,0,74.95,4,16,169
12329,0,0,136,4,16,14
12330,0,0,92,2,4,21
12331,1,0,24.95,1,1,729
12332,1,0,119,1,1,137
12333,1,0,233,6,36,152
12334,1,41,116,4,16,310
12335,1,0,145,4,16,48
12336,0,0,88,2,4,118
12337,1,262.8,127.5,4,16,190
12338,1,0,309,10,100,104
12339,1,34.7,343.05,6,36,9
12340,1,0,685,3,9,547
12341,0,0,518.32,24,576,9
12342,0,0,393,15,225,287
12343,0,0,26,2,4,23
12344,1,0,251.95,6,36,168
12345,1,0,467.2,14,196,90
12346,0,0,109.75,3,9,402
12347,0,0,37.95,3,9,10
12348,0,0,339.45,7,49,2
12349,0,268,529,18,324,22
12350,1,0,49,2,4,15
12351,0,12.95,134.8,6,36,28
12352,0,0,549.5,20,400,17
12353,1,0,225.95,6,36,1
12354,1,0,253,5,25,31
12355,1,0,59.5,1,1,729
12356,0,0,207,4,16,393
